TransactionAmount,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionType_Debit,Cluster_KMeans
688.36,Houston,Branch,Remaja,Student,22.0,1.0,5191.13,False,1
285.18,Sacramento,Branch,Dewasa,Doctor,150.0,1.0,14847.97,False,0
213.55,Atlanta,ATM,Lansia,Doctor,15.0,1.0,5238.37,True,1
463.11,Milwaukee,Branch,Dewasa,Doctor,159.0,1.0,10238.82,False,0
150.03,Columbus,ATM,Lansia,Retired,176.0,1.0,7491.42,True,1
428.61,Jacksonville,Branch,Dewasa,Retired,131.0,1.0,2116.36,True,0
309.56,Charlotte,Online,Dewasa,Doctor,147.0,1.0,972.04,True,0
377.08,Atlanta,Branch,Dewasa,Student,71.0,1.0,6430.86,False,0
77.25,Milwaukee,Branch,Lansia,Doctor,157.0,1.0,14077.97,True,1
146.92,Portland,ATM,Lansia,Retired,272.0,1.0,3990.6,True,1
126.6,Austin,Branch,Remaja,Student,146.0,1.0,961.6499999999999,True,1
101.34,Atlanta,ATM,Remaja,Student,45.99999999999999,1.0,703.2599999999999,True,1
184.97,Denver,Branch,Dewasa,Doctor,268.0,1.0,1156.67,True,0
451.15,Jacksonville,ATM,Dewasa,Engineer,175.0,1.0,1356.47,True,0
516.47,Charlotte,ATM,Remaja,Student,94.0,1.0,1305.06,False,1
880.04,Sacramento,ATM,Remaja,Student,29.000000000000004,1.0,261.97,True,1
353.69,Austin,Online,Dewasa,Engineer,163.0,1.0,9500.79,True,0
66.69,Austin,Branch,Remaja,Student,140.0,1.0,1210.33,False,1
95.75,Los Angeles,Branch,Dewasa,Engineer,169.0,1.0,337.62,True,0
43.91,Albuquerque,Online,Dewasa,Student,86.0,1.0,1806.68,True,0
98.03,El Paso,Branch,Dewasa,Engineer,165.0,1.0,6323.45,True,0
617.66,Atlanta,ATM,Dewasa,Engineer,128.0,1.0,7155.95,True,0
888.57,Austin,Online,Lansia,Retired,102.0,1.0,7896.14,True,1
107.48,Omaha,Branch,Remaja,Student,129.0,1.0,591.2299999999999,True,1
36.57,Omaha,ATM,Lansia,Retired,69.00000000000001,1.0,2583.07,True,1
575.62,Charlotte,Online,Dewasa,Doctor,129.0,1.0,234.40999999999997,True,0
84.89,Austin,ATM,Dewasa,Engineer,70.0,1.0,4735.61,True,0
832.3,Austin,Branch,Lansia,Retired,86.0,1.0,6617.52,False,1
180.65,Charlotte,Branch,Remaja,Student,37.99999999999999,5.0,816.0099999999999,True,1
7.759999999999999,Milwaukee,Online,Dewasa,Retired,84.00000000000001,1.0,7393.11,False,0
109.3,Fort Worth,Branch,Dewasa,Doctor,26.999999999999996,1.0,13510.11,True,0
230.08,Austin,Online,Lansia,Retired,123.99999999999999,1.0,4466.1,True,1
361.92,Houston,ATM,Dewasa,Retired,111.0,1.0,7474.31,True,0
71.29,Jacksonville,ATM,Lansia,Retired,55.0,2.0,7225.63,True,1
122.44999999999999,New York,Branch,Dewasa,Doctor,98.0,1.0,7255.49,True,0
642.53,Atlanta,ATM,Lansia,Doctor,128.0,1.0,11417.91,True,1
62.86000000000001,Houston,Branch,Remaja,Student,30.999999999999996,1.0,1040.43,True,1
175.21,Atlanta,ATM,Lansia,Doctor,69.00000000000001,1.0,6039.04,False,1
168.0,Tucson,Branch,Dewasa,Engineer,11.0,1.0,3498.58,False,0
11.46,Jacksonville,Online,Lansia,Retired,73.0,1.0,6628.75,True,1
382.07,Omaha,Branch,Lansia,Doctor,147.0,1.0,10156.09,False,1
13.48,Milwaukee,Online,Remaja,Student,20.0,3.0,521.88,True,1
65.32,Atlanta,ATM,Dewasa,Student,53.99999999999999,1.0,9165.02,True,0
83.07,Miami,Branch,Dewasa,Engineer,291.0,4.0,6704.76,True,0
730.1,Jacksonville,Branch,Lansia,Retired,93.0,1.0,6384.05,False,1
85.31,Atlanta,ATM,Lansia,Retired,26.999999999999996,1.0,6095.65,True,1
726.61,Milwaukee,ATM,Remaja,Student,277.0,1.0,1008.76,True,1
130.4,Austin,Branch,Dewasa,Engineer,63.0,1.0,4381.24,True,0
68.1,Milwaukee,ATM,Remaja,Student,47.0,1.0,1382.8,True,1
65.26,Sacramento,Branch,Dewasa,Student,72.0,1.0,7380.63,True,0
191.62,Jacksonville,Branch,Lansia,Doctor,51.00000000000001,1.0,1981.6700000000003,True,1
212.88,Jacksonville,Online,Dewasa,Doctor,122.0,1.0,7036.72,True,0
88.38,Milwaukee,ATM,Dewasa,Engineer,138.0,1.0,3707.82,True,0
48.77,Austin,Online,Dewasa,Engineer,51.00000000000001,1.0,2040.1600000000003,False,0
289.1,Louisville,ATM,Dewasa,Student,206.0,1.0,267.53,True,0
390.09,El Paso,Online,Dewasa,Engineer,49.0,1.0,2617.23,True,0
48.29,Austin,Online,Dewasa,Engineer,242.0,1.0,8883.4,True,0
333.83,Jacksonville,ATM,Lansia,Retired,135.0,1.0,1660.66,True,1
1074.29,Portland,Branch,Lansia,Retired,79.0,1.0,2011.6,True,1
100.27,Miami,Online,Lansia,Retired,51.00000000000001,1.0,4309.9,True,1
44.54,Austin,ATM,Dewasa,Engineer,164.0,1.0,362.4,True,0
1156.18,Milwaukee,Online,Dewasa,Doctor,40.0,1.0,836.69,False,0
82.17,Fort Worth,Branch,Dewasa,Student,21.000000000000004,1.0,1913.06,True,0
1045.45,Louisville,Online,Remaja,Student,150.0,1.0,563.46,True,1
447.42,Charlotte,Online,Dewasa,Engineer,65.0,1.0,6133.22,True,0
590.26,Austin,Branch,Remaja,Student,48.0,1.0,1068.28,False,1
192.73,Milwaukee,Branch,Lansia,Retired,157.0,1.0,2037.7499999999998,True,1
146.01,San Francisco,Online,Dewasa,Student,269.0,1.0,221.79,True,0
136.05,Atlanta,Online,Remaja,Student,63.0,3.0,1127.54,True,1
11.57,New York,Branch,Dewasa,Retired,64.0,1.0,2061.61,False,0
102.34,Austin,Online,Dewasa,Doctor,78.0,1.0,9326.28,True,0
7.820000000000001,Atlanta,ATM,Dewasa,Engineer,273.0,1.0,2240.49,True,0
79.43,Dallas,ATM,Lansia,Retired,72.0,1.0,6579.37,True,1
386.97,Austin,Branch,Dewasa,Retired,137.0,1.0,1876.35,True,0
51.22,Jacksonville,Branch,Remaja,Student,82.0,1.0,1664.59,True,1
256.05,Milwaukee,ATM,Dewasa,Retired,35.0,1.0,6910.18,True,0
7.79,Los Angeles,Branch,Dewasa,Doctor,298.0,1.0,1319.85,True,0
233.71,Louisville,Branch,Lansia,Doctor,11.0,1.0,6095.5,True,1
176.37,Atlanta,Branch,Dewasa,Retired,126.0,1.0,2420.86,True,0
122.62999999999998,Milwaukee,Branch,Remaja,Student,153.0,1.0,359.06,True,1
86.41,Jacksonville,ATM,Lansia,Retired,125.0,1.0,3128.71,True,1
21.57,San Francisco,ATM,Dewasa,Retired,71.0,1.0,7587.48,True,0
82.67,Milwaukee,Branch,Dewasa,Student,45.99999999999999,1.0,290.59,True,0
451.35,Louisville,Branch,Dewasa,Engineer,223.0,1.0,7707.959999999999,False,0
299.42,Austin,Branch,Lansia,Retired,53.00000000000001,1.0,4735.41,False,1
543.47,Los Angeles,ATM,Remaja,Student,122.0,1.0,6165.03,True,1
346.76,Austin,Branch,Remaja,Student,116.00000000000001,1.0,1637.75,False,1
47.48,El Paso,Branch,Remaja,Student,66.0,1.0,585.5199999999999,True,1
64.92,Atlanta,Branch,Dewasa,Engineer,236.0,1.0,5481.76,True,0
350.72,Jacksonville,ATM,Dewasa,Student,48.0,1.0,1982.8999999999999,False,0
3.8000000000000003,Charlotte,Online,Lansia,Doctor,174.0,1.0,5766.96,True,1
22.54,El Paso,Online,Dewasa,Engineer,42.00000000000001,1.0,7139.11,True,0
767.14,Atlanta,Branch,Lansia,Retired,37.99999999999999,1.0,4732.57,False,1
167.47,Sacramento,ATM,Dewasa,Engineer,103.0,1.0,2293.13,True,0
43.65,Charlotte,Branch,Dewasa,Engineer,212.0,1.0,2870.67,False,0
391.08,Jacksonville,Online,Dewasa,Retired,105.0,1.0,6885.16,True,0
390.77,Portland,Online,Dewasa,Doctor,34.0,1.0,5500.56,True,0
508.15999999999997,Atlanta,ATM,Dewasa,Engineer,131.0,1.0,5609.44,True,0
36.76,Tucson,Online,Lansia,Retired,107.99999999999999,1.0,1228.93,False,1
332.33,Atlanta,ATM,Dewasa,Student,101.0,1.0,192.63,True,0
362.09,New York,Branch,Dewasa,Engineer,30.999999999999996,1.0,6590.28,True,0
42.58,Austin,Online,Dewasa,Doctor,80.0,1.0,13485.0,True,0
122.35,Atlanta,Branch,Dewasa,Retired,188.0,1.0,6472.5,False,0
248.65999999999997,Jacksonville,Online,Dewasa,Engineer,113.0,1.0,2571.39,True,0
461.25,Sacramento,Online,Dewasa,Doctor,171.0,1.0,676.0999999999999,False,0
61.77000000000001,Charlotte,Branch,Dewasa,Doctor,49.0,1.0,12352.2,True,0
268.92,Jacksonville,Branch,Dewasa,Engineer,148.0,1.0,8765.38,True,0
303.97,Fort Worth,Online,Remaja,Student,77.0,5.0,1590.88,True,1
219.02,Austin,Online,Dewasa,Engineer,68.00000000000001,1.0,7375.73,False,0
125.14,Louisville,Branch,Remaja,Student,30.999999999999996,1.0,1845.18,True,1
47.6,Austin,Online,Dewasa,Engineer,115.0,1.0,1382.51,True,0
592.82,Houston,Online,Lansia,Retired,247.99999999999997,1.0,7508.98,True,1
372.5,Milwaukee,ATM,Remaja,Student,211.0,1.0,3901.82,True,1
4.72,Fort Worth,Branch,Dewasa,Engineer,20.0,1.0,4792.01,True,0
144.93,Jacksonville,Branch,Dewasa,Engineer,74.0,1.0,6887.52,True,0
316.56,Denver,Online,Dewasa,Engineer,261.0,1.0,8643.51,True,0
9.18,San Francisco,Online,Remaja,Student,140.0,1.0,887.3199999999999,True,1
421.25,Fort Worth,Online,Remaja,Student,66.0,1.0,7174.69,True,1
185.71,Milwaukee,Branch,Dewasa,Engineer,194.0,1.0,2679.91,True,0
1432.02,Louisville,Branch,Lansia,Retired,138.0,1.0,4315.07,True,1
26.27,Portland,Online,Dewasa,Engineer,177.0,1.0,8853.93,False,0
297.03,Austin,Online,Lansia,Retired,151.0,1.0,1088.62,True,1
341.67,Omaha,Branch,Dewasa,Retired,96.0,5.0,1442.29,True,0
99.52,Austin,ATM,Dewasa,Engineer,127.0,1.0,3798.0900000000006,True,0
881.1,Milwaukee,Branch,Dewasa,Student,16.0,1.0,9951.68,True,0
139.69,New York,Online,Dewasa,Engineer,180.0,1.0,9567.94,True,0
42.72,Milwaukee,ATM,Dewasa,Engineer,143.0,1.0,2669.66,True,0
112.72,Washington,Branch,Dewasa,Doctor,17.0,1.0,9630.0,True,0
568.88,Milwaukee,Branch,Remaja,Student,105.0,1.0,1307.86,True,1
189.03,Charlotte,ATM,Dewasa,Student,50.00000000000001,1.0,1916.46,True,0
199.8,Houston,ATM,Remaja,Student,163.0,1.0,167.28,True,1
189.08,Miami,Branch,Lansia,Doctor,238.0,1.0,10790.8,True,1
958.9,Houston,Branch,Dewasa,Engineer,135.0,1.0,9977.49,True,0
409.59,Albuquerque,Online,Dewasa,Doctor,50.00000000000001,1.0,14563.02,True,0
349.34,New York,ATM,Dewasa,Student,245.0,1.0,614.1399999999999,False,0
283.15,Louisville,Online,Remaja,Student,180.0,1.0,603.79,True,1
151.82,Jacksonville,ATM,Dewasa,Retired,105.0,1.0,2197.12,True,0
438.59,Austin,Online,Dewasa,Engineer,103.0,1.0,8994.39,True,0
590.57,Milwaukee,ATM,Lansia,Retired,93.0,1.0,3224.6,True,1
63.74,Jacksonville,Online,Lansia,Retired,30.999999999999996,1.0,4336.4,True,1
77.02,Miami,Online,Dewasa,Doctor,132.0,1.0,800.8299999999999,False,0
501.15,Milwaukee,Branch,Dewasa,Engineer,208.0,1.0,8821.84,True,0
917.81,Atlanta,ATM,Lansia,Retired,75.0,2.0,3173.17,True,1
8.95,Charlotte,Online,Lansia,Retired,102.0,1.0,3299.84,True,1
173.6,Austin,Online,Remaja,Student,160.0,1.0,421.44,True,1
149.4,Jacksonville,ATM,Dewasa,Retired,123.0,1.0,1035.22,True,0
388.21,Columbus,Branch,Dewasa,Doctor,237.0,1.0,9724.49,False,0
484.3,Atlanta,Online,Lansia,Retired,230.0,3.0,7910.300000000001,False,1
126.04,Charlotte,Branch,Lansia,Retired,167.0,1.0,6041.69,False,1
52.04,Jacksonville,Branch,Dewasa,Doctor,30.999999999999996,1.0,8436.12,False,0
389.7,Austin,Branch,Lansia,Doctor,215.99999999999997,1.0,7125.15,False,1
161.1,Miami,ATM,Remaja,Student,104.0,1.0,239.11999999999998,False,1
309.77,Austin,Online,Lansia,Retired,137.0,1.0,4378.14,False,1
838.57,Milwaukee,ATM,Dewasa,Doctor,273.0,1.0,14576.47,True,0
202.55,Dallas,ATM,Remaja,Student,34.0,2.0,701.7299999999999,True,1
724.18,Fort Worth,Branch,Dewasa,Doctor,134.0,1.0,10922.78,True,0
124.98,Washington,ATM,Remaja,Student,78.0,1.0,641.9999999999999,True,1
487.32,Atlanta,Branch,Dewasa,Doctor,164.0,1.0,7707.959999999999,True,0
635.91,Jacksonville,Branch,Dewasa,Doctor,78.0,1.0,13267.09,False,0
205.65,Houston,Branch,Lansia,Retired,144.0,1.0,3582.16,True,1
39.41,Louisville,Branch,Remaja,Student,132.0,1.0,921.91,True,1
254.00000000000003,Milwaukee,Branch,Dewasa,Doctor,63.0,1.0,5788.53,True,0
436.8,Houston,Branch,Dewasa,Engineer,213.0,1.0,4515.43,True,0
224.73,Miami,Branch,Lansia,Retired,63.0,1.0,7551.890000000001,True,1
752.69,Dallas,ATM,Lansia,Doctor,115.0,1.0,14489.69,False,1
78.5,Austin,Branch,Dewasa,Doctor,41.0,1.0,13991.5,False,0
50.0,Jacksonville,ATM,Dewasa,Doctor,87.0,1.0,185.87,False,0
132.42,Denver,ATM,Remaja,Student,164.0,1.0,726.3899999999999,True,1
11.67,Fort Worth,Branch,Lansia,Retired,105.0,1.0,7458.629999999999,True,1
83.16,Los Angeles,ATM,Lansia,Retired,177.0,1.0,3065.87,True,1
149.02,Fort Worth,Branch,Dewasa,Engineer,176.0,1.0,9379.72,False,0
74.27,Houston,Online,Dewasa,Doctor,148.0,1.0,13696.61,False,0
876.57,Portland,ATM,Lansia,Retired,118.0,1.0,3743.6300000000006,False,1
615.58,Jacksonville,ATM,Dewasa,Doctor,133.0,1.0,14343.0,True,0
643.03,Jacksonville,Online,Dewasa,Engineer,52.00000000000001,1.0,2882.16,False,0
7.950000000000001,Milwaukee,ATM,Lansia,Retired,65.0,1.0,5631.2,True,1
270.92,Louisville,Branch,Lansia,Retired,143.0,1.0,4574.43,False,1
499.47999999999996,Charlotte,ATM,Remaja,Student,133.0,1.0,1242.62,True,1
841.5,Atlanta,Branch,Remaja,Student,287.0,1.0,352.31,False,1
138.82,Fort Worth,Online,Lansia,Retired,53.00000000000001,1.0,3100.22,True,1
231.46,Miami,Branch,Lansia,Engineer,83.0,1.0,4707.24,False,1
292.08,Columbus,ATM,Lansia,Retired,32.0,1.0,7950.48,True,1
63.98,Louisville,Online,Dewasa,Doctor,258.0,1.0,7954.12,True,0
235.21,Atlanta,Branch,Lansia,Doctor,74.0,1.0,5946.61,True,1
201.73,Louisville,Online,Dewasa,Engineer,78.0,1.0,6650.71,True,0
161.31,Milwaukee,ATM,Dewasa,Student,13.0,1.0,1268.67,True,0
18.41,Atlanta,Branch,Dewasa,Doctor,168.00000000000003,1.0,8287.54,True,0
471.75,Austin,Branch,Dewasa,Doctor,41.0,1.0,12948.5,False,0
290.02,Milwaukee,Branch,Dewasa,Engineer,246.0,1.0,4746.71,True,0
48.05,New York,Branch,Dewasa,Engineer,37.99999999999999,1.0,5334.97,True,0
359.42,Louisville,Branch,Dewasa,Doctor,30.0,1.0,1765.45,True,0
32.91,Fort Worth,Online,Remaja,Student,255.0,1.0,427.3,True,1
3.8000000000000003,Denver,Branch,Lansia,Retired,140.0,1.0,6285.39,True,1
31.81,Fort Worth,Online,Dewasa,Retired,149.0,1.0,1406.6,True,0
220.2,Atlanta,Online,Dewasa,Student,102.0,1.0,1075.15,True,0
476.03,Houston,Branch,Lansia,Retired,99.0,1.0,5958.34,False,1
141.91,Miami,Branch,Remaja,Student,49.0,1.0,791.9699999999999,True,1
95.83,Washington,Online,Dewasa,Student,91.0,1.0,1726.4,True,0
51.15,Los Angeles,Branch,Dewasa,Engineer,199.0,1.0,8992.25,False,0
1192.2,Jacksonville,Branch,Lansia,Retired,103.0,5.0,7816.410000000001,False,1
50.75,Atlanta,ATM,Lansia,Doctor,185.0,1.0,8271.47,True,1
185.07,Jacksonville,Branch,Remaja,Student,159.0,1.0,636.42,True,1
293.54,Sacramento,Online,Dewasa,Engineer,45.0,1.0,2290.1,True,0
23.38,Houston,Branch,Dewasa,Engineer,89.0,1.0,9968.49,True,0
285.26,Atlanta,ATM,Dewasa,Student,93.0,1.0,167.72,True,0
129.48,Atlanta,ATM,Dewasa,Engineer,179.0,1.0,7581.7,True,0
743.03,New York,ATM,Dewasa,Engineer,174.0,1.0,4111.38,True,0
297.86,Milwaukee,ATM,Dewasa,Student,96.0,1.0,1680.14,False,0
231.92,New York,ATM,Lansia,Doctor,12.0,1.0,5715.08,True,1
295.82,Jacksonville,Branch,Dewasa,Engineer,45.99999999999999,1.0,5897.73,False,0
302.86,Los Angeles,Online,Dewasa,Doctor,275.0,1.0,5239.24,True,0
81.08,Omaha,ATM,Dewasa,Engineer,56.0,1.0,7788.910000000001,True,0
775.6,Atlanta,Branch,Lansia,Retired,158.0,1.0,3898.6400000000003,False,1
178.43,Louisville,Branch,Dewasa,Student,136.0,1.0,1214.93,True,0
211.91,New York,Online,Remaja,Student,181.0,1.0,927.4699999999999,True,1
17.21,Omaha,Online,Remaja,Student,219.0,1.0,914.16,True,1
124.22,Charlotte,ATM,Remaja,Student,172.0,1.0,9695.04,True,1
38.37,Austin,ATM,Lansia,Doctor,135.0,1.0,8647.04,True,1
269.79,Austin,ATM,Dewasa,Engineer,17.0,1.0,1292.1,True,0
605.42,Atlanta,ATM,Remaja,Student,33.0,1.0,392.34,True,1
11.19,Austin,ATM,Lansia,Engineer,40.0,1.0,9877.17,True,1
29.19,Milwaukee,Branch,Dewasa,Doctor,41.0,1.0,12059.85,False,0
701.7,Atlanta,Online,Lansia,Retired,64.0,1.0,6643.24,False,1
862.34,Atlanta,Branch,Dewasa,Doctor,72.0,1.0,9903.48,True,0
410.97,Los Angeles,ATM,Remaja,Student,45.0,1.0,151.42,True,1
36.97,Milwaukee,Branch,Dewasa,Engineer,79.0,1.0,2850.92,True,0
137.59,Milwaukee,ATM,Dewasa,Doctor,95.0,1.0,10679.67,True,0
168.11,New York,Online,Dewasa,Doctor,12.0,1.0,10652.13,False,0
430.98,Louisville,Branch,Remaja,Student,93.0,1.0,569.25,True,1
13.87,Milwaukee,Branch,Remaja,Student,20.0,1.0,954.83,True,1
642.68,Jacksonville,ATM,Lansia,Retired,66.0,1.0,1831.2,True,1
175.07,Milwaukee,Online,Dewasa,Engineer,169.0,2.0,9274.64,True,0
302.82,Jacksonville,ATM,Dewasa,Engineer,175.0,1.0,9384.54,True,0
1647.74,Louisville,ATM,Lansia,Retired,52.00000000000001,1.0,1483.84,True,1
406.81,New York,Online,Lansia,Retired,84.00000000000001,1.0,1968.3600000000001,True,1
256.3,New York,Online,Dewasa,Retired,172.0,1.0,4203.05,True,0
80.96,Jacksonville,Online,Remaja,Student,97.0,1.0,959.9399999999999,False,1
95.78,Atlanta,Online,Remaja,Student,26.999999999999996,1.0,271.64,True,1
379.54,New York,Branch,Dewasa,Doctor,118.0,1.0,12571.76,False,0
903.19,El Paso,Online,Remaja,Student,65.0,1.0,8627.08,True,1
142.19,Houston,Branch,Remaja,Student,26.999999999999996,4.0,524.46,True,1
847.45,Jacksonville,Branch,Dewasa,Student,175.0,1.0,422.32,True,0
295.18,Dallas,Branch,Lansia,Doctor,30.999999999999996,1.0,12961.53,False,1
18.46,Charlotte,Branch,Lansia,Retired,213.0,1.0,6381.6,True,1
603.23,Houston,Branch,Dewasa,Student,48.0,1.0,117.98000000000002,True,0
54.5,Tucson,Branch,Dewasa,Retired,147.0,1.0,1715.22,False,0
414.77,San Francisco,Online,Dewasa,Doctor,274.0,1.0,5599.81,True,0
886.19,Jacksonville,Branch,Lansia,Retired,69.00000000000001,1.0,7904.240000000001,True,1
440.03,Austin,Online,Dewasa,Engineer,88.0,1.0,1490.44,True,0
35.46,Milwaukee,ATM,Dewasa,Retired,285.0,1.0,1532.72,True,0
76.39,Denver,Branch,Remaja,Student,219.0,1.0,5976.0,True,1
595.91,Austin,ATM,Remaja,Student,162.0,1.0,1673.76,False,1
6.03,Jacksonville,Branch,Lansia,Retired,70.0,1.0,3290.72,True,1
249.34,Charlotte,ATM,Dewasa,Engineer,197.0,1.0,3030.97,True,0
421.52,Austin,Branch,Remaja,Student,67.0,1.0,369.86,True,1
189.77,Austin,Branch,Dewasa,Engineer,24.0,1.0,6570.36,True,0
73.19,Atlanta,Branch,Lansia,Retired,213.0,1.0,2264.98,True,1
188.13,Jacksonville,Online,Lansia,Retired,198.0,1.0,5029.87,False,1
30.52,Jacksonville,Branch,Lansia,Doctor,122.0,1.0,12327.74,True,1
1235.69,Austin,Branch,Remaja,Student,118.0,1.0,420.25,False,1
1159.39,Charlotte,Online,Dewasa,Doctor,150.0,1.0,6499.53,True,0
170.24,San Francisco,Branch,Lansia,Retired,133.0,1.0,5172.99,True,1
56.62,Austin,Branch,Dewasa,Doctor,121.0,1.0,8981.1,True,0
53.14,Milwaukee,ATM,Dewasa,Doctor,70.0,1.0,7914.999999999999,True,0
587.23,Omaha,Online,Dewasa,Student,144.0,1.0,500.84,True,0
146.15,Milwaukee,Branch,Dewasa,Doctor,75.0,1.0,13784.4,True,0
21.27,New York,Online,Lansia,Retired,114.0,1.0,7392.79,False,1
1397.59,Austin,ATM,Dewasa,Student,144.0,1.0,1134.79,False,0
76.02,Albuquerque,Online,Dewasa,Doctor,189.0,1.0,14765.41,False,0
170.19,Los Angeles,Branch,Dewasa,Student,156.0,5.0,745.87,False,0
155.51,Austin,ATM,Lansia,Doctor,15.0,1.0,5360.19,True,1
135.15,Jacksonville,Online,Lansia,Retired,50.00000000000001,1.0,5878.14,True,1
39.48,Omaha,ATM,Dewasa,Retired,37.99999999999999,1.0,5889.51,True,0
451.68,Houston,Online,Dewasa,Engineer,15.0,1.0,4381.54,True,0
19.11,Jacksonville,Online,Dewasa,Engineer,160.0,1.0,8478.46,False,0
355.0,Fort Worth,Online,Dewasa,Student,33.0,1.0,185.47,False,0
427.69,Austin,ATM,Dewasa,Engineer,236.0,1.0,2443.54,True,0
254.86,Atlanta,Branch,Remaja,Student,102.0,1.0,699.8999999999999,True,1
19.48,Dallas,ATM,Dewasa,Engineer,114.0,1.0,4739.59,True,0
190.17,Louisville,ATM,Dewasa,Doctor,265.0,1.0,12893.85,True,0
91.38,Jacksonville,ATM,Lansia,Retired,179.0,1.0,2402.58,True,1
206.63,Charlotte,Online,Dewasa,Retired,128.0,1.0,7626.53,False,0
93.22,Charlotte,Online,Dewasa,Retired,52.00000000000001,1.0,1014.6300000000001,True,0
547.98,Charlotte,ATM,Dewasa,Student,171.0,1.0,1358.54,True,0
641.06,Jacksonville,ATM,Remaja,Student,25.000000000000004,1.0,1602.13,True,1
314.55,Dallas,Branch,Dewasa,Student,18.999999999999996,2.0,1105.89,False,0
836.45,Milwaukee,Online,Lansia,Retired,63.0,1.0,1731.89,True,1
1095.09,San Francisco,ATM,Dewasa,Engineer,52.00000000000001,1.0,8692.47,True,0
189.45,Atlanta,Branch,Dewasa,Doctor,61.99999999999999,1.0,12578.75,False,0
91.84,Atlanta,Branch,Lansia,Retired,80.0,1.0,1712.41,False,1
609.52,Washington,ATM,Lansia,Retired,169.0,1.0,3485.03,True,1
859.3,Jacksonville,Branch,Lansia,Retired,68.00000000000001,1.0,1146.78,False,1
100.01,Tucson,ATM,Dewasa,Doctor,63.0,1.0,6393.12,True,0
28.78,Tucson,Online,Dewasa,Doctor,51.00000000000001,1.0,680.5499999999998,False,0
111.08,Jacksonville,Online,Lansia,Doctor,83.0,1.0,7037.34,True,1
470.96,New York,Online,Lansia,Doctor,123.99999999999999,2.0,12991.03,False,1
52.23,San Francisco,Branch,Dewasa,Student,96.0,1.0,105.01,False,0
78.62,Charlotte,Branch,Dewasa,Doctor,52.00000000000001,1.0,1360.85,True,0
47.79,Denver,Branch,Remaja,Student,37.0,1.0,1649.92,True,1
333.97,Jacksonville,Branch,Dewasa,Doctor,45.0,1.0,5237.36,True,0
30.87,Jacksonville,ATM,Dewasa,Doctor,295.0,1.0,14348.65,True,0
710.43,Austin,Online,Lansia,Retired,115.0,1.0,5625.55,True,1
220.23,Milwaukee,ATM,Dewasa,Engineer,48.0,1.0,3438.02,True,0
27.28,Atlanta,ATM,Dewasa,Doctor,96.0,1.0,10668.24,True,0
101.52,Tucson,ATM,Dewasa,Engineer,98.0,1.0,2018.9000000000003,True,0
162.65,New York,ATM,Dewasa,Engineer,147.0,1.0,9500.95,True,0
10.52,Atlanta,ATM,Dewasa,Retired,30.0,1.0,2472.99,True,0
270.72,Los Angeles,Branch,Dewasa,Doctor,37.0,1.0,6522.47,True,0
202.34,New York,Online,Remaja,Student,134.0,1.0,1223.45,True,1
247.58,Austin,ATM,Dewasa,Engineer,151.99999999999997,1.0,778.74,True,0
686.17,Denver,ATM,Lansia,Retired,96.0,1.0,2246.15,True,1
359.65,Jacksonville,Online,Remaja,Student,289.0,1.0,219.53,False,1
109.91,Atlanta,Branch,Dewasa,Doctor,90.0,1.0,12896.06,True,0
215.72,Columbus,Branch,Dewasa,Engineer,137.0,1.0,8697.11,False,0
490.76,Columbus,Online,Lansia,Retired,156.0,1.0,6414.11,True,1
224.28,Jacksonville,Online,Lansia,Retired,68.00000000000001,1.0,5767.51,True,1
614.03,Dallas,ATM,Lansia,Retired,51.00000000000001,1.0,2815.86,True,1
608.79,Fort Worth,Online,Dewasa,Engineer,157.0,1.0,2991.17,True,0
186.55,Tucson,Branch,Dewasa,Engineer,288.0,1.0,224.65,True,0
840.16,Jacksonville,Branch,Remaja,Student,68.00000000000001,1.0,1236.76,False,1
203.34,Milwaukee,ATM,Lansia,Doctor,66.0,1.0,13586.99,True,1
90.88,Jacksonville,ATM,Dewasa,Engineer,284.0,1.0,7117.35,True,0
60.11,Albuquerque,Branch,Lansia,Retired,122.0,1.0,7235.87,False,1
393.92,Houston,Branch,Lansia,Retired,47.0,1.0,7318.64,True,1
19.39,Jacksonville,ATM,Dewasa,Doctor,45.0,1.0,9847.6,True,0
557.41,Washington,Online,Lansia,Retired,49.0,1.0,2968.75,False,1
57.07,Atlanta,Online,Dewasa,Doctor,99.0,1.0,9323.71,False,0
395.27,Miami,Online,Remaja,Student,167.0,1.0,1764.08,False,1
289.05,New York,ATM,Lansia,Retired,116.00000000000001,1.0,5683.49,True,1
46.11,San Francisco,Online,Dewasa,Doctor,233.0,1.0,5225.73,True,0
335.5,Sacramento,ATM,Lansia,Retired,47.0,1.0,6445.4,True,1
388.07,Atlanta,Online,Remaja,Student,68.00000000000001,1.0,289.71,True,1
520.86,Sacramento,Online,Dewasa,Engineer,66.0,1.0,9200.74,False,0
787.41,Houston,Online,Remaja,Student,39.0,1.0,300.87,True,1
31.699999999999996,Austin,ATM,Dewasa,Doctor,121.0,1.0,743.8999999999999,False,0
22.3,Tucson,ATM,Remaja,Student,90.0,1.0,1200.35,True,1
203.12,Austin,ATM,Dewasa,Retired,181.0,1.0,1562.39,True,0
315.94,Austin,Branch,Dewasa,Doctor,172.0,1.0,7719.709999999999,False,0
